bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
96043490,specimen,7551,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),,,,Parmelia sulcata Taylor,Parmelia sulcata,Parmelia sulcata,,NULL,14011,14011,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043491,specimen,10020,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-10-05T01:00Z,1958,,Usnea glabrata (Ach.) Vain.,Usnea glabrata,Usnea glabrata,,NULL,190801,190801,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043492,specimen,42890,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-07-07T02:00Z,1948,,Peltigera canina (L.) Willd.,Peltigera canina,Peltigera canina,,NULL,191226,191226,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043493,specimen,9995,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-07-08T01:00Z,1958,,Usnea glabrata (Ach.) Vain.,Usnea glabrata,Usnea glabrata,,NULL,190801,190801,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043494,specimen,89782,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1938-08-16T01:00Z,1938,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043495,specimen,8991,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Pseudocyphellaria crocata (L.) Vain.,Pseudocyphellaria crocata,Pseudocyphellaria crocata,,NULL,191272,191272,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043496,specimen,7554,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Parmelia sulcata Taylor,Parmelia sulcata,Parmelia sulcata,,NULL,14011,14011,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043497,specimen,10254,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-22T02:00Z,1942,,Tuckermannopsis orbata (Nyl.) M. J. Lai,Tuckermannopsis orbata,Tuckermannopsis orbata,,NULL,190759,190759,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043498,specimen,9370,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043499,specimen,8987,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Pseudocyphellaria crocata (L.) Vain.,Pseudocyphellaria crocata,Pseudocyphellaria crocata,,NULL,191272,191272,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043500,specimen,10362,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1955-05-03T01:00Z,1955,,Tuckermannopsis chlorophylla (Willd.) Hale,Tuckermannopsis chlorophylla,Tuckermannopsis chlorophylla,,NULL,190752,190752,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043501,specimen,10215,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Usnea glabrata (Ach.) Vain.,Usnea glabrata,Usnea glabrata,,NULL,190801,190801,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043502,specimen,9374,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1938-08-16T01:00Z,1938,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043506,specimen,9372,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1931-08-05T01:00Z,1931,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043510,specimen,6341,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Ochrolechia tartarea (L.) A. Massal.,Ochrolechia tartarea,Ochrolechia tartarea,,NULL,191527,191527,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043512,specimen,8830,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Pseudocyphellaria anthraspis (Ach.) H. Magn.,Pseudocyphellaria anthraspis,Pseudocyphellaria anthraspis,,NULL,191270,191270,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043514,specimen,6371,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Ochrolechia tartarea (L.) A. Massal.,Ochrolechia tartarea,Ochrolechia tartarea,,NULL,191527,191527,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043516,specimen,6339,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1959-10-03T01:00Z,1959,,Ochrolechia tartarea (L.) A. Massal.,Ochrolechia tartarea,Ochrolechia tartarea,,NULL,191527,191527,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043518,specimen,6375,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1955-05-03T01:00Z,1955,,Ochrolechia tartarea (L.) A. Massal.,Ochrolechia tartarea,Ochrolechia tartarea,,NULL,191527,191527,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043522,specimen,6377,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1959-10-03T01:00Z,1959,,Ochrolechia tartarea (L.) A. Massal.,Ochrolechia tartarea,Ochrolechia tartarea,,NULL,191527,191527,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043524,specimen,8737,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-22T02:00Z,1942,,Evernia prunastri (L.) Ach.,Evernia prunastri,Evernia prunastri,,NULL,190662,190662,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043527,specimen,8831,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-22T02:00Z,1942,,Pseudocyphellaria anthraspis (Ach.) H. Magn.,Pseudocyphellaria anthraspis,Pseudocyphellaria anthraspis,,NULL,191270,191270,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043529,specimen,10649,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-22T02:00Z,1942,,Platismatia herrei (Imshaug) W. L. Culb. & C. F. Culb.,Platismatia herrei,Platismatia herrei,,NULL,190727,190727,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043531,specimen,10647,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Platismatia herrei (Imshaug) W. L. Culb. & C. F. Culb.,Platismatia herrei,Platismatia herrei,,NULL,190727,190727,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043533,specimen,10329,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Usnea longissima Ach.,Usnea longissima,Usnea longissima,,NULL,190810,190810,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043535,specimen,10323,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Usnea longissima Ach.,Usnea longissima,Usnea longissima,,NULL,190810,190810,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043537,specimen,9971,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1955-05-03T01:00Z,1955,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043540,specimen,9972,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-06-10T02:00Z,1940,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043564,specimen,10572,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1959-10-03T01:00Z,1959,,Usnea trichodea Ach.,Usnea trichodea,Usnea trichodea,,NULL,190848,190848,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043571,specimen,9981,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043573,specimen,9978,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043575,specimen,9984,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-14T02:00Z,1940,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043577,specimen,9987,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-22T02:00Z,1942,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043579,specimen,9990,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96043580,specimen,9975,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Sticta limbata (Sm.) Ach.,Sticta limbata,Sticta limbata,,,191280,191280,,46.27305984,-123.9441681,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537080,specimen,1471612,,,538,Lund Botanical Museum (LD),"538,201,904",Lund Botanical Museum (LD),1930-08-07T01:00Z,1930,,Pilophorus acicularis (Ach.) Th. Fr.,Pilophorus acicularis,Pilophorus acicularis,,NULL,14029,14029,,46.55659103,-123.7824173,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,,http://www4.lu.se/o.o.i.s/8510,,,,,CC_BY_NC_4_0
96537154,specimen,24766,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-14T02:00Z,1940,,Cetrelia cetrarioides (Duby) W.L. Culb. & C.F. Culb.,Cetrelia cetrarioides,Cetrelia cetrarioides,,NULL,190637,190637,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537186,specimen,24760,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Cetrelia cetrarioides (Duby) W.L. Culb. & C.F. Culb.,Cetrelia cetrarioides,Cetrelia cetrarioides,,NULL,190637,190637,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537188,specimen,24763,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Cetrelia cetrarioides (Duby) W.L. Culb. & C.F. Culb.,Cetrelia cetrarioides,Cetrelia cetrarioides,,NULL,190637,190637,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537279,specimen,43995,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-06T02:00Z,1940,,Parmelia saxatilis (L.) Ach.,Parmelia saxatilis,Parmelia saxatilis,,NULL,14010,14010,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537294,specimen,9729,,Joneson,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),2001-06-24T02:00Z,2001,,Usnea cornuta Körb.,Usnea cornuta,Usnea cornuta,,NULL,190783,190783,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537310,specimen,100639,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-06T01:00Z,1956,,Ramalina roesleri (Hochst. ex Schaer.) Hue,Ramalina roesleri,Ramalina roesleri,,NULL,190887,190887,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537428,specimen,99584,,R. F. Cain,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1962-08-22T01:00Z,1962,,Ochrolechia Massal.,Ochrolechia,Ochrolechia,,NULL,14018,14018,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537501,specimen,10048,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-01T01:00Z,1957,,Ramalina roesleri (Hochst. ex Schaer.) Hue,Ramalina roesleri,Ramalina roesleri,,NULL,190887,190887,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537752,specimen,41797,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-11T01:00Z,1957,,Ochrolechia oregonensis H. Magn.,Ochrolechia oregonensis,Ochrolechia oregonensis,,NULL,191514,191514,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537767,specimen,42327,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1931-08-05T01:00Z,1931,,Parmelia hygrophila Goward & Ahti,Parmelia hygrophila,Parmelia hygrophila,,NULL,190714,190714,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537768,specimen,42157,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-08-10T01:00Z,1948,,Parmelia saxatilis (L.) Ach.,Parmelia saxatilis,Parmelia saxatilis,,NULL,14010,14010,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537773,specimen,10012,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-10-03T01:00Z,1958,,Usnea glabrata (Ach.) Vain.,Usnea glabrata,Usnea glabrata,,NULL,190801,190801,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537775,specimen,42120,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-07-08T01:00Z,1958,,Parmelia saxatilis (L.) Ach.,Parmelia saxatilis,Parmelia saxatilis,,NULL,14010,14010,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537779,specimen,41792,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-10-05T01:00Z,1958,,Ochrolechia oregonensis H. Magn.,Ochrolechia oregonensis,Ochrolechia oregonensis,,NULL,191514,191514,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537783,specimen,35595,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1931-08-05T01:00Z,1931,,Cladonia macilenta Hoffm.,Cladonia macilenta,Cladonia macilenta,,NULL,189921,189921,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537791,specimen,41795,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1930-07-28T01:00Z,1930,,Ochrolechia oregonensis H. Magn.,Ochrolechia oregonensis,Ochrolechia oregonensis,,NULL,191514,191514,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537795,specimen,41822,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-14T02:00Z,1940,,Ochrolechia Massal.,Ochrolechia,Ochrolechia,,NULL,14018,14018,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537799,specimen,8777,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1954-10-04T01:00Z,1954,,Pseudocyphellaria anomala Brodo & Ahti,Pseudocyphellaria anomala,Pseudocyphellaria anomala,,NULL,191269,191269,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96537829,specimen,8731,,Unknown,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1926-08-29T01:00Z,1926,,Evernia prunastri (L.) Ach.,Evernia prunastri,Evernia prunastri,,NULL,190662,190662,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
